Cholecalciferol (Vitamin D3) [VITAMIN D3] 2,000 unit tablet 1 TABLET by mouth one time daily.	Multivitamins-Iron Pediatric [FRUITY CHEWS] chewable tablet 2 tablets by mouth one time daily.	3.25
Spiriva with HandiHaler 18 mcg Capsule, w/Inhalation Device 1 CAPSULE by inhalation one time daily r	Spiriva with HandiHaler 18 mcg Capsule, w/Inhalation Device 1 capsule by inhalation as directed by prescriber re...	4.4
Use the following SPLINT CARE instructions and do the following frequently throughout the day:	You should use the following SPLINT CARE INSTRUCTIONS and do the following frequently throughout the day:	5
Discussed the risks, goals, alternatives, and the necessity of other members of the healthcare team participating in the procedure.	Discussed the risks, benefits, alternatives, advanced directives, and the necessity of other members of the healthcare team participating in the procedure.	4.4
The patient will continue with physical therapy and rehabilitation exercises as described in the hospital.	The patient was prepped and draped in the usual sterile fashion and placed in the lithotomy position.	0
No: fever each day for more than 72 hours; fever that has recurred after 24 hours without fever or temperature of 103?F ( 39.4?C) or greater (in an adult)	No: fever each day for more than three days or fever that has recurred after 24 hours without fever	3.5
Patient is ready to learn, no apparent learning barriers were identified; learning preferences include listening.	Ready to learn, no apparent learning barriers were identified; learning preferences include listening, doing, reading.	3.9
D. Disposition: Ongoing assessment and treatment by the multidisciplinary team, including disposition planning, is underway.	G.  Ongoing assessment and treatment by the multidisciplinary team, including disposition planning, is under way.	5
The presence of the above comorbid diagnoses increase the complexity of the management of the patient's headaches.	In review of the client's progress, it has been determined that the client has obtained the maximum benefit from Occupational Therapy services.	0
No: two or more documented episodes of sinus infection in the last 12 months or antibiotics taken for sinus infection in the last 4 weeks	No: eye pain, not just irritation; vision changes; headache that's more severe than usual; antibiotics taken for sinus infection in the last 4 weeks; currently on antibiotics, including Minocycline or Doxycycline or two or more documented episodes of sinus infection in the last 12 months	3
Patient arrives, via Emergency Medical Services, Unsteady gait, Assistance to cart, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	Patient arrives, via stretcher, History obtained from patient, Patient appears, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time.	3
Ready to learn, no apparent learning barriers were identified in the family/caregiver; learning preferences include listening.	Patient Education: Ready to learn, no apparent learning barriers were identified; learning preferences included listening.	4.25
I have personally interviewed and examined the patient and reviewed the medical history with the patient.	The patient was offered the pamphlet Acceptance: The Way to Serenity and Peace of Mind .	0
Assessment of impairment, severity/complexity of illness: The degree of impairment is exemplified by limited ability to apply PRC concepts in the management of chronic pain.	Assessment of Impairment, Severity/Complexity of Illness: The degree of impairment is exemplified by negative influence from living with chronic pain.	3.5
